Processing molecule: uracil
Running with beta = 40
Running with l = 210
Starting Davidson with n_aux = 840, l_buffer = 410, thresh = 0.0015, max_iter = 500
Iter 1: V_size = 42, Converged = 0, ‖r‖ (largest λ) = 1.4440469943908738
202: 2.2006725078 (computed) - 2.2006725078 (exact) =  4.4409e-16
203: 2.1967472003 (computed) - 2.1967472003 (exact) =  1.7764e-15
204: 2.1935988642 (computed) - 2.1935988642 (exact) = -1.7764e-15
205: 2.1761458140 (computed) - 2.1761458140 (exact) =  1.3323e-15
206: 2.1412752447 (computed) - 2.1412752447 (exact) =  1.7764e-15
207: 2.1375446675 (computed) - 2.1375446675 (exact) =  2.2204e-15
208: 2.1297180747 (computed) - 2.1297180747 (exact) = -4.4409e-16
209: 2.1167812868 (computed) - 2.1167812868 (exact) = -4.4409e-16
210: 2.1115588871 (computed) - 2.1115588871 (exact) =  4.4409e-16
211: 2.0842993368 (computed) - 2.0842993368 (exact) = -1.3323e-15
212: 2.0750641999 (computed) - 2.0750641999 (exact) = -8.8818e-16
213: 2.0591121895 (computed) - 2.0591121895 (exact) =  1.7764e-15
214: 2.0451074712 (computed) - 2.0451074712 (exact) = -4.4409e-16
215: 2.0410800226 (computed) - 2.0410800226 (exact) = -4.4409e-16
216: 2.0397717581 (computed) - 2.0397717581 (exact) =  0.0000e+00
217: 2.0348642816 (computed) - 2.0348642816 (exact) =  1.3323e-15
218: 2.0257872791 (computed) - 2.0257872791 (exact) =  8.8818e-16
219: 2.0189494392 (computed) - 2.0189494392 (exact) =  0.0000e+00
220: 2.0167883237 (computed) - 2.0167883237 (exact) = -1.7764e-15
221: 2.0050982917 (computed) - 2.0050982917 (exact) = -1.3323e-15
222: 1.9977976556 (computed) - 1.9977976556 (exact) =  8.8818e-16
223: 1.9968680595 (computed) - 1.9968680595 (exact) =  1.1102e-15
224: 1.9948965698 (computed) - 1.9948965698 (exact) = -1.5543e-15
225: 1.9826123546 (computed) - 1.9826123546 (exact) =  2.6645e-15
226: 1.9723925663 (computed) - 1.9723925663 (exact) =  2.2204e-15
227: 1.9522295010 (computed) - 1.9522295010 (exact) =  1.1102e-15
228: 1.9461137295 (computed) - 1.9461137295 (exact) =  1.5543e-15
229: 1.9411580267 (computed) - 1.9411580267 (exact) =  2.2204e-15
230: 1.9220954016 (computed) - 1.9220954016 (exact) =  2.8866e-15
231: 1.9199711434 (computed) - 1.9199711434 (exact) = -6.6613e-16
232: 1.9186729743 (computed) - 1.9186729743 (exact) = -1.3323e-15
233: 1.9081692044 (computed) - 1.9081692044 (exact) = -2.2204e-15
234: 1.9042314978 (computed) - 1.9042314978 (exact) =  8.8818e-16
235: 1.8953228834 (computed) - 1.8953228834 (exact) =  3.5527e-15
236: 1.8884089058 (computed) - 1.8884089058 (exact) =  3.3307e-15
237: 1.8871402749 (computed) - 1.8871402749 (exact) = -1.9984e-15
238: 1.8795606607 (computed) - 1.8795606607 (exact) = -3.3307e-15
239: 1.8678527685 (computed) - 1.8678527685 (exact) = -2.4425e-15
240: 1.8605476974 (computed) - 1.8605476974 (exact) =  2.2204e-15
241: 1.8562317101 (computed) - 1.8562317101 (exact) =  1.9984e-15
242: 1.8523621405 (computed) - 1.8523621405 (exact) =  4.4409e-16
243: 1.8447741168 (computed) - 1.8447741168 (exact) =  8.8818e-16
244: 1.8384393835 (computed) - 1.8384393835 (exact) =  0.0000e+00
245: 1.8347113962 (computed) - 1.8347113962 (exact) = -8.8818e-16
246: 1.8232772104 (computed) - 1.8232772104 (exact) =  1.9984e-15
247: 1.8080226232 (computed) - 1.8080226232 (exact) = -2.2204e-16
248: 1.8047441900 (computed) - 1.8047441900 (exact) = -3.3307e-15
249: 1.7980757986 (computed) - 1.7980757986 (exact) =  4.4409e-15
250: 1.7806876050 (computed) - 1.7806876050 (exact) = -1.9984e-15
251: 1.7782837995 (computed) - 1.7782837995 (exact) =  4.4409e-16
252: 1.7682943617 (computed) - 1.7682943617 (exact) =  3.1086e-15
253: 1.7663797262 (computed) - 1.7663797262 (exact) =  2.4425e-15
254: 1.7641037338 (computed) - 1.7641037338 (exact) =  1.7764e-15
255: 1.7585352222 (computed) - 1.7585352222 (exact) = -1.1102e-15
256: 1.7472799348 (computed) - 1.7472799348 (exact) =  2.6645e-15
257: 1.7430246747 (computed) - 1.7430246747 (exact) =  2.8866e-15
258: 1.7376230286 (computed) - 1.7376230286 (exact) =  2.2204e-15
259: 1.7301431604 (computed) - 1.7301431604 (exact) =  4.4409e-16
260: 1.7258690359 (computed) - 1.7258690359 (exact) =  1.9984e-15
261: 1.7083702695 (computed) - 1.7083702695 (exact) =  0.0000e+00
262: 1.7040534052 (computed) - 1.7040534052 (exact) =  2.2204e-15
263: 1.7009800439 (computed) - 1.7009800439 (exact) = -1.3323e-15
264: 1.6897690827 (computed) - 1.6897690827 (exact) = -3.1086e-15
265: 1.6817779719 (computed) - 1.6817779719 (exact) = -8.8818e-16
266: 1.6775669153 (computed) - 1.6775669153 (exact) = -3.9968e-15
267: 1.6747134967 (computed) - 1.6747134967 (exact) = -2.2204e-15
268: 1.6726384503 (computed) - 1.6726384503 (exact) =  2.6645e-15
269: 1.6709822232 (computed) - 1.6709822232 (exact) =  2.4425e-15
270: 1.6670232561 (computed) - 1.6670232561 (exact) =  4.4409e-15
271: 1.6588720401 (computed) - 1.6588720401 (exact) = -6.6613e-16
272: 1.6552809205 (computed) - 1.6552809205 (exact) = -2.2204e-16
273: 1.6414505896 (computed) - 1.6414505896 (exact) =  3.3307e-15
274: 1.6385001331 (computed) - 1.6385001331 (exact) =  1.7764e-15
275: 1.6343683180 (computed) - 1.6343683180 (exact) =  1.3323e-15
276: 1.6275836141 (computed) - 1.6275836141 (exact) = -4.4409e-16
277: 1.6219018933 (computed) - 1.6219018933 (exact) =  2.4425e-15
278: 1.6163915709 (computed) - 1.6163915709 (exact) = -3.5527e-15
279: 1.6106875486 (computed) - 1.6106875486 (exact) = -1.1102e-15
280: 1.6084643483 (computed) - 1.6084643483 (exact) =  1.5543e-15
281: 1.6018703448 (computed) - 1.6018703448 (exact) = -4.4409e-16
282: 1.5980550377 (computed) - 1.5980550377 (exact) = -2.4425e-15
283: 1.5896970842 (computed) - 1.5896970842 (exact) = -1.9984e-15
284: 1.5866630511 (computed) - 1.5866630511 (exact) = -2.6645e-15
285: 1.5776662520 (computed) - 1.5776662520 (exact) = -6.6613e-16
286: 1.5761391199 (computed) - 1.5761391199 (exact) =  2.2204e-15
287: 1.5696808919 (computed) - 1.5696808919 (exact) =  2.2204e-15
288: 1.5667894146 (computed) - 1.5667894146 (exact) = -4.2188e-15
289: 1.5646833700 (computed) - 1.5646833700 (exact) = -2.6645e-15
290: 1.5603927437 (computed) - 1.5603927437 (exact) =  8.8818e-16
291: 1.5566389163 (computed) - 1.5566389163 (exact) = -2.4425e-15
292: 1.5525521961 (computed) - 1.5525521961 (exact) = -1.9984e-15
293: 1.5513880618 (computed) - 1.5513880618 (exact) = -4.4409e-16
294: 1.5448430531 (computed) - 1.5448430531 (exact) = -8.8818e-16
295: 1.5425170171 (computed) - 1.5425170171 (exact) = -3.1086e-15
296: 1.5406894970 (computed) - 1.5406894970 (exact) =  3.9968e-15
297: 1.5360479812 (computed) - 1.5360479812 (exact) =  6.6613e-16
298: 1.5325719569 (computed) - 1.5325719569 (exact) = -1.7764e-15
299: 1.5294065056 (computed) - 1.5294065056 (exact) =  1.9984e-15
300: 1.5238275399 (computed) - 1.5238275399 (exact) =  2.4425e-15
301: 1.5224184805 (computed) - 1.5224184805 (exact) =  3.7748e-15
302: 1.5206402100 (computed) - 1.5206402100 (exact) =  4.2188e-15
303: 1.5163418951 (computed) - 1.5163418951 (exact) =  3.3307e-15
304: 1.4986070508 (computed) - 1.4986070508 (exact) =  2.2204e-15
305: 1.4939428535 (computed) - 1.4939428535 (exact) = -1.7764e-15
306: 1.4905613884 (computed) - 1.4905613884 (exact) = -3.1086e-15
307: 1.4861845497 (computed) - 1.4861845497 (exact) = -3.5527e-15
308: 1.4834864946 (computed) - 1.4834864946 (exact) = -3.7748e-15
309: 1.4793885605 (computed) - 1.4793885605 (exact) =  0.0000e+00
310: 1.4775531387 (computed) - 1.4775531387 (exact) = -1.3323e-15
311: 1.4746458829 (computed) - 1.4746458829 (exact) =  8.8818e-16
312: 1.4716640181 (computed) - 1.4716640181 (exact) = -2.2204e-15
313: 1.4653028833 (computed) - 1.4653028833 (exact) = -4.4409e-16
314: 1.4608642260 (computed) - 1.4608642260 (exact) =  3.7748e-15
315: 1.4598466655 (computed) - 1.4598466655 (exact) = -8.8818e-16
316: 1.4565932527 (computed) - 1.4565932527 (exact) =  6.6613e-16
317: 1.4537487357 (computed) - 1.4537487357 (exact) = -4.4409e-16
318: 1.4508840102 (computed) - 1.4508840102 (exact) =  8.8818e-16
319: 1.4497122489 (computed) - 1.4497122489 (exact) =  6.6613e-16
320: 1.4469428587 (computed) - 1.4469428587 (exact) =  6.6613e-16
321: 1.4433886202 (computed) - 1.4433886202 (exact) =  2.4425e-15
322: 1.4405484285 (computed) - 1.4405484285 (exact) =  1.1102e-15
323: 1.4327745838 (computed) - 1.4327745838 (exact) = -4.2188e-15
324: 1.4285797441 (computed) - 1.4285797441 (exact) = -1.3323e-15
325: 1.4268191689 (computed) - 1.4268191689 (exact) = -1.7764e-15
326: 1.4249916804 (computed) - 1.4249916804 (exact) =  4.4409e-16
327: 1.4212093327 (computed) - 1.4212093327 (exact) = -6.6613e-16
328: 1.4188264233 (computed) - 1.4188264233 (exact) =  2.2204e-16
329: 1.4117025778 (computed) - 1.4117025778 (exact) = -6.6613e-16
330: 1.4076132565 (computed) - 1.4076132565 (exact) = -3.5527e-15
331: 1.4036253173 (computed) - 1.4036253173 (exact) =  4.8850e-15
332: 1.4006551660 (computed) - 1.4006551660 (exact) = -1.7764e-15
333: 1.3937473505 (computed) - 1.3937473505 (exact) = -1.1102e-15
334: 1.3927244392 (computed) - 1.3927244392 (exact) =  4.4409e-16
335: 1.3902529353 (computed) - 1.3902529353 (exact) =  1.9984e-15
336: 1.3867370232 (computed) - 1.3867370232 (exact) =  0.0000e+00
337: 1.3797826211 (computed) - 1.3797826211 (exact) = -2.8866e-15
338: 1.3754877379 (computed) - 1.3754877379 (exact) = -1.5543e-15
339: 1.3726972248 (computed) - 1.3726972248 (exact) = -8.8818e-15
340: 1.3693483041 (computed) - 1.3693483041 (exact) =  1.5543e-15
341: 1.3650353272 (computed) - 1.3650353272 (exact) = -4.3077e-14
342: 1.3641418022 (computed) - 1.3641418022 (exact) = -1.7319e-14
343: 1.3624434743 (computed) - 1.3624434743 (exact) = -7.1054e-15
344: 1.3594368932 (computed) - 1.3594368932 (exact) = -6.4393e-15
345: 1.3579061735 (computed) - 1.3579061735 (exact) = -7.5495e-15
346: 1.3529181238 (computed) - 1.3529181238 (exact) = -9.9254e-14
347: 1.3517017734 (computed) - 1.3517017734 (exact) = -1.4677e-13
348: 1.3459081730 (computed) - 1.3459081730 (exact) = -5.7288e-13
349: 1.3447396492 (computed) - 1.3447396492 (exact) = -4.1855e-13
350: 1.3432035148 (computed) - 1.3432035148 (exact) = -5.6466e-13
351: 1.3355642855 (computed) - 1.3355642855 (exact) = -1.1254e-11
352: 1.3340315922 (computed) - 1.3340315922 (exact) = -1.1772e-11
353: 1.3273903382 (computed) - 1.3273903382 (exact) = -1.4232e-11
354: 1.3257673948 (computed) - 1.3257673948 (exact) = -2.9564e-11
355: 1.3134414708 (computed) - 1.3134414708 (exact) = -3.1141e-11
356: 1.3129147731 (computed) - 1.3129147731 (exact) = -4.2348e-11
357: 1.3116153290 (computed) - 1.3116153290 (exact) = -4.1460e-11
358: 1.3056312064 (computed) - 1.3056312065 (exact) = -3.5611e-11
359: 1.3003637213 (computed) - 1.3003637213 (exact) = -7.4879e-11
360: 1.2987738377 (computed) - 1.2987738378 (exact) = -6.6720e-11
361: 1.2912730893 (computed) - 1.2912730894 (exact) = -5.0060e-11
362: 1.2870365938 (computed) - 1.2870365940 (exact) = -1.1557e-10
363: 1.2763428579 (computed) - 1.2763428580 (exact) = -6.4765e-11
364: 1.2723184466 (computed) - 1.2723184467 (exact) = -1.5190e-10
365: 1.2672751946 (computed) - 1.2672751947 (exact) = -1.2802e-10
366: 1.2653359605 (computed) - 1.2653359606 (exact) = -9.0207e-11
367: 1.2604261983 (computed) - 1.2604261983 (exact) = -9.0740e-11
368: 1.2542896006 (computed) - 1.2542896008 (exact) = -1.6254e-10
369: 1.2512736795 (computed) - 1.2512736797 (exact) = -1.7864e-10
370: 1.2474144430 (computed) - 1.2474144431 (exact) = -1.8581e-10
371: 1.2422594925 (computed) - 1.2422594926 (exact) = -1.5146e-10
372: 1.2407647301 (computed) - 1.2407647303 (exact) = -1.9086e-10
373: 1.2358134484 (computed) - 1.2358134486 (exact) = -1.7014e-10
374: 1.2328309359 (computed) - 1.2328309361 (exact) = -2.1169e-10
375: 1.2309886477 (computed) - 1.2309886479 (exact) = -1.6435e-10
376: 1.2291498175 (computed) - 1.2291498176 (exact) = -1.4137e-10
377: 1.2279003289 (computed) - 1.2279003292 (exact) = -2.6431e-10
378: 1.2170663798 (computed) - 1.2170663800 (exact) = -2.2772e-10
379: 1.2111559959 (computed) - 1.2111559962 (exact) = -2.9316e-10
380: 1.2095028723 (computed) - 1.2095028725 (exact) = -2.0738e-10
381: 1.2061233286 (computed) - 1.2061233289 (exact) = -2.2576e-10
382: 1.2036723746 (computed) - 1.2036723750 (exact) = -3.6597e-10
383: 1.1992226012 (computed) - 1.1992226014 (exact) = -2.2388e-10
384: 1.1967059326 (computed) - 1.1967059329 (exact) = -2.9879e-10
385: 1.1932320690 (computed) - 1.1932320694 (exact) = -3.3559e-10
386: 1.1927423601 (computed) - 1.1927423604 (exact) = -3.5447e-10
387: 1.1912300472 (computed) - 1.1912300475 (exact) = -2.9028e-10
388: 1.1889786508 (computed) - 1.1889786513 (exact) = -5.1221e-10
389: 1.1857014719 (computed) - 1.1857014723 (exact) = -3.8074e-10
390: 1.1800183155 (computed) - 1.1800183159 (exact) = -3.8032e-10
391: 1.1774331838 (computed) - 1.1774331843 (exact) = -5.7049e-10
392: 1.1767475924 (computed) - 1.1767475928 (exact) = -3.5375e-10
393: 1.1734372567 (computed) - 1.1734372570 (exact) = -3.6223e-10
394: 1.1664397076 (computed) - 1.1664397081 (exact) = -4.9613e-10
395: 1.1628848984 (computed) - 1.1628848988 (exact) = -4.2103e-10
396: 1.1554212169 (computed) - 1.1554212174 (exact) = -5.0457e-10
397: 1.1539422935 (computed) - 1.1539422940 (exact) = -5.1077e-10
398: 1.1503413468 (computed) - 1.1503413476 (exact) = -7.1978e-10
399: 1.1476439937 (computed) - 1.1476439944 (exact) = -6.3893e-10
400: 1.1419001914 (computed) - 1.1419001919 (exact) = -4.9348e-10
401: 1.1397585503 (computed) - 1.1397585511 (exact) = -7.4855e-10
402: 1.1369544475 (computed) - 1.1369544482 (exact) = -6.4616e-10
403: 1.1340033475 (computed) - 1.1340033483 (exact) = -7.7754e-10
404: 1.1324490205 (computed) - 1.1324490213 (exact) = -7.5839e-10
405: 1.1291683421 (computed) - 1.1291683432 (exact) = -1.0779e-09
406: 1.1261231050 (computed) - 1.1261231060 (exact) = -9.8027e-10
407: 1.1252508785 (computed) - 1.1252508793 (exact) = -7.6958e-10
408: 1.1235166293 (computed) - 1.1235166304 (exact) = -1.0762e-09
409: 1.1211515134 (computed) - 1.1211515143 (exact) = -9.0046e-10
410: 1.1189213165 (computed) - 1.1189213173 (exact) = -8.3379e-10
411: 1.1141955836 (computed) - 1.1141955842 (exact) = -6.3194e-10
412: 1.1137237972 (computed) - 1.1137237982 (exact) = -9.2705e-10
413: 1.1039255390 (computed) - 1.1039255404 (exact) = -1.4547e-09
414: 1.1019811238 (computed) - 1.1019811247 (exact) = -9.7414e-10
415: 1.0999557448 (computed) - 1.0999557462 (exact) = -1.4278e-09
416: 1.0986281737 (computed) - 1.0986281756 (exact) = -1.8801e-09
417: 1.0958982271 (computed) - 1.0958982285 (exact) = -1.3840e-09
418: 1.0939266593 (computed) - 1.0939266605 (exact) = -1.1464e-09
419: 1.0916751926 (computed) - 1.0916751944 (exact) = -1.8292e-09
420: 1.0907194872 (computed) - 1.0907194880 (exact) = -7.7399e-10
421: 1.0876673242 (computed) - 1.0876673254 (exact) = -1.1954e-09
422: 1.0861315614 (computed) - 1.0861315632 (exact) = -1.8112e-09
423: 1.0807072870 (computed) - 1.0807072887 (exact) = -1.6603e-09
424: 1.0786207455 (computed) - 1.0786207469 (exact) = -1.3384e-09
425: 1.0736122116 (computed) - 1.0736122134 (exact) = -1.7376e-09
426: 1.0717603416 (computed) - 1.0717603436 (exact) = -2.0402e-09
427: 1.0709900527 (computed) - 1.0709900547 (exact) = -1.9636e-09
428: 1.0702021497 (computed) - 1.0702021515 (exact) = -1.8109e-09
429: 1.0666236463 (computed) - 1.0666236482 (exact) = -1.9293e-09
430: 1.0652494699 (computed) - 1.0652494714 (exact) = -1.5287e-09
431: 1.0616137919 (computed) - 1.0616137938 (exact) = -1.9351e-09
432: 1.0593553833 (computed) - 1.0593553848 (exact) = -1.5508e-09
433: 1.0539753773 (computed) - 1.0539753794 (exact) = -2.0930e-09
434: 1.0509951494 (computed) - 1.0509951523 (exact) = -2.9259e-09
435: 1.0482661252 (computed) - 1.0482661281 (exact) = -2.9046e-09
436: 1.0473849816 (computed) - 1.0473849840 (exact) = -2.3581e-09
437: 1.0465574664 (computed) - 1.0465574685 (exact) = -2.1530e-09
438: 1.0415057386 (computed) - 1.0415057417 (exact) = -3.0827e-09
439: 1.0402652089 (computed) - 1.0402652107 (exact) = -1.8981e-09
440: 1.0388726970 (computed) - 1.0388727001 (exact) = -3.0708e-09
441: 1.0384576083 (computed) - 1.0384576109 (exact) = -2.5389e-09
442: 1.0360772330 (computed) - 1.0360772355 (exact) = -2.4689e-09
443: 1.0342630179 (computed) - 1.0342630207 (exact) = -2.8848e-09
444: 1.0325383829 (computed) - 1.0325383853 (exact) = -2.4275e-09
445: 1.0304572305 (computed) - 1.0304572336 (exact) = -3.0764e-09
446: 1.0258570273 (computed) - 1.0258570303 (exact) = -3.0283e-09
447: 1.0246575083 (computed) - 1.0246575115 (exact) = -3.2090e-09
448: 1.0205947244 (computed) - 1.0205947248 (exact) = -3.1831e-10
449: 1.0179063578 (computed) - 1.0179063608 (exact) = -2.9999e-09
450: 1.0138342035 (computed) - 1.0138342069 (exact) = -3.4248e-09
451: 1.0126079067 (computed) - 1.0126079069 (exact) = -2.0636e-10
452: 1.0097107785 (computed) - 1.0097107813 (exact) = -2.7764e-09
453: 1.0068819188 (computed) - 1.0068819191 (exact) = -2.9176e-10
454: 1.0033169814 (computed) - 1.0033169858 (exact) = -4.3814e-09
455: 1.0012389448 (computed) - 1.0012389450 (exact) = -2.8975e-10
456: 0.9980158587 (computed) - 0.9980158618 (exact) = -3.0490e-09
457: 0.9948790648 (computed) - 0.9948790651 (exact) = -3.3189e-10
458: 0.9927397593 (computed) - 0.9927397598 (exact) = -4.2818e-10
459: 0.9918557349 (computed) - 0.9918557353 (exact) = -3.8621e-10
460: 0.9910800759 (computed) - 0.9910800801 (exact) = -4.2530e-09
461: 0.9899146631 (computed) - 0.9899146665 (exact) = -3.4196e-09
462: 0.9877875902 (computed) - 0.9877875906 (exact) = -4.1826e-10
463: 0.9839740803 (computed) - 0.9839740807 (exact) = -3.5403e-10
464: 0.9807692498 (computed) - 0.9807692538 (exact) = -4.0316e-09
465: 0.9784627925 (computed) - 0.9784627929 (exact) = -3.9774e-10
466: 0.9759886318 (computed) - 0.9759886323 (exact) = -4.9326e-10
467: 0.9756298307 (computed) - 0.9756298311 (exact) = -3.2812e-10
468: 0.9743298369 (computed) - 0.9743298373 (exact) = -3.7262e-10
469: 0.9722749153 (computed) - 0.9722749156 (exact) = -3.9033e-10
470: 0.9701337638 (computed) - 0.9701337642 (exact) = -3.9053e-10
471: 0.9684780180 (computed) - 0.9684780183 (exact) = -3.6772e-10
472: 0.9678994594 (computed) - 0.9678994599 (exact) = -5.2759e-10
473: 0.9657297064 (computed) - 0.9657297069 (exact) = -5.1256e-10
474: 0.9624431788 (computed) - 0.9624431792 (exact) = -4.4773e-10
475: 0.9607214958 (computed) - 0.9607214962 (exact) = -4.3521e-10
476: 0.9584820716 (computed) - 0.9584820721 (exact) = -4.1116e-10
477: 0.9552903537 (computed) - 0.9552903542 (exact) = -4.7562e-10
478: 0.9504481021 (computed) - 0.9504481026 (exact) = -4.6983e-10
479: 0.9483370078 (computed) - 0.9483370084 (exact) = -6.2397e-10
480: 0.9479008690 (computed) - 0.9479008695 (exact) = -4.8606e-10
481: 0.9462871621 (computed) - 0.9462871626 (exact) = -5.2915e-10
482: 0.9428102093 (computed) - 0.9428102098 (exact) = -5.5314e-10
483: 0.9415419294 (computed) - 0.9415419302 (exact) = -7.9509e-10
484: 0.9363219980 (computed) - 0.9363219986 (exact) = -5.9280e-10
485: 0.9351466087 (computed) - 0.9351466095 (exact) = -7.6659e-10
486: 0.9340056152 (computed) - 0.9340056160 (exact) = -8.4028e-10
487: 0.9315824350 (computed) - 0.9315824356 (exact) = -6.8089e-10
488: 0.9294866074 (computed) - 0.9294866082 (exact) = -7.9124e-10
489: 0.9264713600 (computed) - 0.9264713609 (exact) = -9.0671e-10
490: 0.9255201275 (computed) - 0.9255201281 (exact) = -6.4828e-10
491: 0.9227249985 (computed) - 0.9227249991 (exact) = -5.9926e-10
492: 0.9224042825 (computed) - 0.9224042832 (exact) = -7.3709e-10
493: 0.9182216405 (computed) - 0.9182216413 (exact) = -8.2854e-10
494: 0.9174090697 (computed) - 0.9174090707 (exact) = -9.5412e-10
495: 0.9141247985 (computed) - 0.9141247996 (exact) = -1.1078e-09
496: 0.9123113978 (computed) - 0.9123113986 (exact) = -8.0899e-10
497: 0.9107823276 (computed) - 0.9107823284 (exact) = -8.9008e-10
498: 0.9067185075 (computed) - 0.9067185085 (exact) = -1.0176e-09
499: 0.9055732584 (computed) - 0.9055732593 (exact) = -9.1878e-10
500: 0.9028509498 (computed) - 0.9028509509 (exact) = -1.1001e-09
501: 0.9023719064 (computed) - 0.9023719074 (exact) = -1.0021e-09
502: 0.9007351888 (computed) - 0.9007351900 (exact) = -1.2583e-09
503: 0.8983482164 (computed) - 0.8983482173 (exact) = -9.3264e-10
504: 0.8970938790 (computed) - 0.8970938800 (exact) = -1.0283e-09
505: 0.8962741971 (computed) - 0.8962741980 (exact) = -9.2833e-10
506: 0.8953816900 (computed) - 0.8953816908 (exact) = -7.7425e-10
507: 0.8939634592 (computed) - 0.8939634607 (exact) = -1.5191e-09
508: 0.8927603934 (computed) - 0.8927603946 (exact) = -1.2157e-09
509: 0.8919986504 (computed) - 0.8919986518 (exact) = -1.3818e-09
510: 0.8910217932 (computed) - 0.8910217947 (exact) = -1.5296e-09
511: 0.8901861425 (computed) - 0.8901861438 (exact) = -1.2576e-09
512: 0.8894423945 (computed) - 0.8894423954 (exact) = -8.6245e-10
